dataset,sample_idx,type,verification,pred,instruction,question,solution,student,suffix,markup,student_suffix
gaokao-2023,1,attacked,incorrect,correct,0.5522831464099279,0.01633230467611235,0.0,0.049467509593201675,0.05576768887039702,0.020996150330535163,0.10523519846359869
gaokao-2023,2,attacked,incorrect,incorrect,0.5112370062562572,0.0221029190606872,0.0,0.048598978106656386,0.10199311006797078,0.012732922121093096,0.15059208817462716
gaokao-2023,3,attacked,incorrect,correct,0.5953580980334849,0.0191037410091222,0.0029883760187836643,0.028170622454438153,0.04707221787261861,0.015244578245851903,0.07524284032705676
gaokao-2023,4,attacked,incorrect,correct,0.5522428892579712,0.017607896314442324,0.0,0.031068189245483387,0.06218927187051153,0.013186176565427369,0.09325746111599492
gaokao-2023,5,attacked,incorrect,incorrect,0.4831172286017121,0.019010183582298834,0.0012943172153541559,0.16772865526225217,0.07529377230238596,0.005622110361912037,0.24302242756463813
gaokao-2023,6,attacked,incorrect,correct,0.5414953198584457,0.01869141809186277,0.0016202481277790008,0.06974639498258034,0.06764965327857482,0.008729110643652708,0.13739604826115515
gaokao-2023,7,attacked,incorrect,correct,0.6305413652787598,0.011773168928352713,0.0,0.019894401330117273,0.03152003424156145,0.007149540951223189,0.05141443557167872
gaokao-2023,8,attacked,incorrect,correct,0.48223266066128045,0.031117989125913827,0.0,0.07375358699764357,0.1485956345389575,0.010977699417386341,0.22234922153660108
gaokao-2023,9,attacked,incorrect,incorrect,0.5505725898994077,0.034353726221106794,0.007177967394902686,0.0,0.07249442110067011,0.030846581072518604,0.07249442110067011
gaokao-2023,10,attacked,correct,correct,0.5030798542499332,0.016061931898656095,0.0,0.10289308200947192,0.06718256394380412,0.008453397286649025,0.17007564595327604
gaokao-2023,11,attacked,incorrect,correct,0.5553468736629561,0.025175436422029185,0.0,0.037097927033208404,0.051206700284666284,0.016876714283664527,0.0883046273178747
gaokao-2023,12,attacked,incorrect,correct,0.5822993207464779,0.022843057628127713,0.002743142665311719,0.03292504946085948,0.04793722937460535,0.014156677805116012,0.08086227883546483
gaokao-2023,13,attacked,incorrect,incorrect,0.6150232725174385,0.0199744971067786,0.003834121558572767,0.023388863175577354,0.048504211591680994,0.012362229828834321,0.07189307476725834
gaokao-2023,14,attacked,incorrect,correct,0.5861080229412436,0.01337422174501604,0.0,0.025849186459419134,0.0562424867662881,0.015948706395682553,0.08209167322570723
gaokao-2023,15,attacked,incorrect,correct,0.5874743294740323,0.008149557002967114,0.0,0.06510990617550003,0.04655920454948348,0.006828785265600938,0.1116691107249835
gaokao-2023,16,attacked,incorrect,incorrect,0.5771795050496823,0.01542260098680731,0.0,0.06217976579572272,0.04177732162934279,0.010898431729393771,0.10395708742506551
gaokao-2023,17,attacked,incorrect,correct,0.5778669437595801,0.01363442190444878,0.0,0.05216128802979023,0.05431807916261057,0.009573213699324897,0.10647936719240081
gaokao-2023,18,attacked,incorrect,correct,0.3890716486559877,0.017342184155425648,0.0,0.1700086193562822,0.1504249379282146,0.007087297646992281,0.3204335572844968
gaokao-2023,19,attacked,correct,incorrect,0.5252135486398601,0.024388570295150777,0.0,0.011980018015176647,0.04701946213871924,0.03186920189550989,0.05899948015389589
gsm8k,0,clean,correct,correct,0.5859490685752374,0.012229637278038177,0.007645891720737877,0.05354973013954362,0.0,0.00980401568923146,0.05354973013954362
gsm8k,1,clean,correct,correct,0.5830237063983342,0.0074084857270304335,0.009534252534560675,0.0971299707493511,0.0,0.007379436576850524,0.0971299707493511
gsm8k,2,clean,correct,correct,0.4473241474514239,0.03239247784035282,0.01757559237783052,0.2468982023882371,0.0,0.006204497005287109,0.2468982023882371
gsm8k,3,clean,incorrect,incorrect,0.47176153485251404,0.01481576558818406,0.011154106695303987,0.16127478825793973,0.0,0.009327096698781552,0.16127478825793973
gsm8k,4,clean,correct,correct,0.6414101481677854,0.005975018774442304,0.010847957079089457,0.013896081562505531,0.0,0.017805613747438272,0.013896081562505531
gsm8k,5,clean,incorrect,incorrect,0.5151259014336745,0.008747880269918297,0.02145229717887041,0.09432820175630507,0.0,0.024335629666794704,0.09432820175630507
gsm8k,6,clean,incorrect,incorrect,0.6508146262239214,0.00554213484736805,0.008584848664584064,0.03137906296002768,0.0,0.018388738090135696,0.03137906296002768
gsm8k,7,clean,correct,correct,0.5047008530513478,0.011477722152442794,0.009014603765400694,0.16467619563840658,0.0,0.010377174186916317,0.16467619563840658
gsm8k,8,clean,correct,correct,0.6402968034288216,0.005028380483278524,0.011131912922882445,0.01928395965245705,0.0,0.016960537229412643,0.01928395965245705
gsm8k,9,clean,incorrect,incorrect,0.5923205912445242,0.010441995883167243,0.011853022897168225,0.07323673967728365,0.0,0.008433590532229949,0.07323673967728365
gsm8k,10,clean,correct,correct,0.6078446260134351,0.0040908702478455435,0.014766608813510067,0.04404834534910346,0.0,0.01910565510883867,0.04404834534910346
gsm8k,11,clean,correct,correct,0.4166334657307858,0.005153350825715718,0.005975355876472465,0.24105119941774394,0.0,0.005755884165902572,0.24105119941774394
gsm8k,12,clean,correct,correct,0.671162368616437,0.003145239765523814,0.005686386646212641,0.020965808289006606,0.0,0.01366999430252785,0.020965808289006606
gsm8k,13,clean,correct,correct,0.6390617944490533,0.007887492756542502,0.0075133866731837895,0.021943081937227504,0.0,0.016588114333501672,0.021943081937227504
gsm8k,14,clean,correct,correct,0.6514007207355186,0.007602516624210482,0.008494503416281888,0.0246130741955696,0.0,0.011667106639190034,0.0246130741955696
gsm8k,15,clean,correct,incorrect,0.6082699312073929,0.00281865101384817,0.004585057083159703,0.10402576716379013,0.0,0.007340592053853572,0.10402576716379013
gsm8k,16,clean,correct,correct,0.6104010630866091,0.005562505173100607,0.007651964742679266,0.03830611807475951,0.0,0.015867925032934632,0.03830611807475951
gsm8k,17,clean,correct,correct,0.6270090578414356,0.009109961090028353,0.010292115049043045,0.02536356440242655,0.0,0.013783379133861674,0.02536356440242655
gsm8k,18,clean,correct,correct,0.6294064048917571,0.007213510361459319,0.008650502294941036,0.04605511114815773,0.0,0.017932580549186325,0.04605511114815773
gsm8k,19,clean,incorrect,incorrect,0.5955105299445224,0.00764733815328792,0.012005024706214408,0.04908286924760602,0.0,0.007296802609097991,0.04908286924760602
gsm8k,0,attacked,correct,correct,0.6512300795199775,0.00421697778628791,0.004352372276189943,0.019675573831878963,0.03680930328429617,0.0051929504361390814,0.056484877116175135
gsm8k,1,attacked,correct,incorrect,0.5316376647893353,0.007396925714625487,0.007513400993761356,0.09719629451164966,0.07090380433131187,0.006954403148732938,0.1681000988429615
gsm8k,2,attacked,correct,correct,0.5552115251847989,0.009366734259184384,0.008529683439244809,0.06911400094899899,0.037832231354439375,0.01124290758027674,0.10694623230343836
gsm8k,3,attacked,incorrect,incorrect,0.44085924415740885,0.015685336025466377,0.010494654958297545,0.18389054643396938,0.10206200010639299,0.008201087475643923,0.2859525465403624
gsm8k,4,attacked,correct,correct,0.6015946840541917,0.00542848181661209,0.008575174694692602,0.010255805253071406,0.020932335318457722,0.021163838645384864,0.031188140571529126
gsm8k,5,attacked,incorrect,incorrect,0.5833259049331712,0.00781280202127383,0.012785696549616213,0.02086703849618357,0.022613587303685637,0.020254816637370398,0.04348062579986921
gsm8k,6,attacked,incorrect,incorrect,0.5743894573867769,0.0038429557919425475,0.007625833736584029,0.023026384605146992,0.04888524898721444,0.013278157870159256,0.07191163359236144
gsm8k,7,attacked,correct,incorrect,0.564888898240939,0.005811199673435948,0.005816937076691407,0.11727766385099753,0.04410712950889855,0.005457358367208353,0.16138479335989608
gsm8k,8,attacked,correct,correct,0.528240157514359,0.005355733486325941,0.010881657754360095,0.030185221596955695,0.060990660968755696,0.011171302074676976,0.0911758825657114
gsm8k,9,attacked,incorrect,incorrect,0.6293599840352028,0.005596257126729373,0.005842504285530401,0.03217470411860746,0.025684982859165113,0.006798025312984614,0.05785968697777258
gsm8k,10,attacked,correct,correct,0.6066412806265915,0.004735412232125139,0.016408257217446837,0.031606570152483984,0.031201565051125417,0.013537635130087024,0.0628081352036094
gsm8k,11,attacked,correct,correct,0.43764138292399385,0.007134054552890925,0.008820143780028291,0.12443348471723505,0.11183747687584666,0.005843052690705232,0.2362709615930817
gsm8k,12,attacked,correct,correct,0.5188319551184765,0.00416686459392766,0.006026948463796696,0.030851037721819803,0.05701879588837314,0.01290876377778746,0.08786983361019295
gsm8k,13,attacked,correct,correct,0.5957580419921553,0.007770600392645829,0.007891602804861527,0.019803714014625655,0.023991535132259687,0.017878456338008372,0.043795249146885346
gsm8k,14,attacked,correct,correct,0.644945601952645,0.008265602243277633,0.009953628439477207,0.01216409204452867,0.026224964439657793,0.012581108008626656,0.03838905648418646
gsm8k,15,attacked,correct,correct,0.6137777224096568,0.001735029806175113,0.0028296987397663466,0.07354573249154837,0.04126018942447759,0.0054539660329516486,0.11480592191602595
gsm8k,16,attacked,correct,correct,0.5751820984438014,0.0055620302182154985,0.007449157192730676,0.0337555476305125,0.04781445844891623,0.01220668883485002,0.08157000607942873
gsm8k,17,attacked,correct,correct,0.6123000479890863,0.008192912892373982,0.01401791999489142,0.01824301512621754,0.0342680339940321,0.011455431424524303,0.05251104912024965
gsm8k,18,attacked,correct,correct,0.6087980341550451,0.004910022801004809,0.007281333857738264,0.025640125834533557,0.029687589547223312,0.0189515340587681,0.05532771538175687
gsm8k,19,attacked,incorrect,incorrect,0.5907594627571309,0.004260301229281699,0.006892686904269386,0.029297310025689513,0.07633468604532631,0.006320560514067162,0.10563199607101582
math,0,clean,incorrect,incorrect,0.668854766218461,0.00661389001542339,0.005633149344619183,0.027114076102233542,0.0,0.01122672096920591,0.027114076102233542
math,1,clean,incorrect,incorrect,0.6758980359110298,0.006866405021587065,0.010759058911698658,0.03407740110313976,0.0,0.009890118663380312,0.03407740110313976
math,2,clean,correct,incorrect,0.6317554301165108,0.0025065615358736146,0.024451101657041088,0.06610331546421963,0.0,0.0070903840130789545,0.06610331546421963
math,3,clean,incorrect,incorrect,0.6303688067887667,0.008400486885208034,0.020960991870414312,0.052005965411884,0.0,0.01186249385009906,0.052005965411884
math,4,clean,correct,correct,0.49318448766525363,0.00914761409060184,0.012218440599651633,0.17692353400656968,0.0,0.008084306881637367,0.17692353400656968
math,5,clean,incorrect,incorrect,0.5249044133323699,0.006077073820696036,0.010756008902043444,0.1434586031747531,0.0,0.011833915889899956,0.1434586031747531
math,6,clean,incorrect,incorrect,0.666810771337441,0.005537477231179226,0.010964401532349713,0.03685340396456627,0.0,0.00795960258783531,0.03685340396456627
math,7,clean,incorrect,incorrect,0.6424982050060651,0.004750432749783669,0.014496656509412625,0.015462269898701763,0.0,0.01470203443412182,0.015462269898701763
math,8,clean,incorrect,incorrect,0.616962971431094,0.004462129947754705,0.009709148553319464,0.08000149808576112,0.0,0.007630599181056366,0.08000149808576112
math,9,clean,incorrect,incorrect,0.552694588771207,0.016565623538030014,0.014136459153890968,0.05232567733013713,0.0,0.01921791758724275,0.05232567733013713
math,10,clean,incorrect,incorrect,0.5755613890749947,0.001791748698202172,0.0008293284156642099,0.1328638245024589,0.0,0.005387303301516931,0.1328638245024589
math,11,clean,incorrect,incorrect,0.5430112278724669,0.009972934893875659,0.018780970207004175,0.0564567263307851,0.0,0.010873627681363181,0.0564567263307851
math,12,clean,correct,correct,0.42488815398621566,0.007590162119260187,0.010677710948170225,0.22660457079469842,0.0,0.008161146768430277,0.22660457079469842
math,13,clean,correct,correct,0.581768147310422,0.00502785309573245,0.007405898165026417,0.09528270014973036,0.0,0.00852096064927508,0.09528270014973036
math,14,clean,incorrect,incorrect,0.6254911346451648,0.00917465996461961,0.025827919074657354,0.049467233399317585,0.0,0.011850085809380812,0.049467233399317585
math,15,clean,incorrect,incorrect,0.6667680739855416,0.006592214912355769,0.011936168783371434,0.024245913973632866,0.0,0.01098050613091852,0.024245913973632866
math,16,clean,incorrect,incorrect,0.4589572532179792,0.014802110987273112,0.023501676160893874,0.14796763937459081,0.0,0.007686648407680282,0.14796763937459081
math,17,clean,incorrect,incorrect,0.6668036475436512,0.006094752963467441,0.005082043654504343,0.03566404337092667,0.0,0.011003188882349454,0.03566404337092667
math,18,clean,correct,correct,0.6711782988614959,0.005887485724297389,0.010162790276040794,0.016732470353036044,0.0,0.015332291392804974,0.016732470353036044
math,19,clean,incorrect,incorrect,0.45001181085107383,0.009214677184441257,0.010464800828182227,0.1489660685505418,0.0,0.006328174786913385,0.1489660685505418
math,0,attacked,incorrect,correct,0.6336362956394027,0.004430925287220358,0.005410480708317173,0.019354262298255136,0.0403242399237791,0.01215863869128313,0.05967850222203423
math,1,attacked,incorrect,correct,0.6619608988931441,0.004347073024365306,0.008558927788477203,0.02655154799368193,0.02958345107375648,0.007644356882693554,0.05613499906743841
math,2,attacked,correct,incorrect,0.5496954006739684,0.0018607768368019732,0.026935525002748484,0.06516714640355596,0.06388030650260812,0.00959889703294358,0.1290474529061641
math,3,attacked,incorrect,incorrect,0.6453417100999351,0.006671034856175556,0.0171354297802415,0.03300173761808234,0.025043269534317757,0.007706208020837606,0.058045007152400095
math,4,attacked,correct,correct,0.4877729844889663,0.007351881891258976,0.009867206624017097,0.13619397000186534,0.09106662489150312,0.007082959713783576,0.22726059489336847
math,5,attacked,incorrect,correct,0.5355633889224429,0.004187916315180993,0.006337504842569224,0.1187021595887131,0.0595268832530957,0.008003133028412353,0.1782290428418088
math,6,attacked,incorrect,correct,0.6631363184876958,0.002509259060540468,0.005462470019496316,0.016650658086041173,0.034227457444993344,0.00476396854291129,0.050878115531034517
math,7,attacked,incorrect,incorrect,0.6092971014050842,0.004457348007200684,0.013980317234252687,0.013163576336656553,0.04827766603729668,0.010956903811516844,0.061441242373953237
math,8,attacked,incorrect,incorrect,0.6188917393453188,0.0032767057877548652,0.008639972951785877,0.03219529293089451,0.043784475756147384,0.007884205685288765,0.0759797686870419
math,9,attacked,incorrect,incorrect,0.5168230725632843,0.011779424068795298,0.009900295288048287,0.01970288200117826,0.14720154281839795,0.008140792485876949,0.1669044248195762
math,10,attacked,incorrect,correct,0.5700103302361232,0.0010959891027386272,0.0006404762815072519,0.10222937315425083,0.04249598189196977,0.00536573147253505,0.1447253550462206
math,11,attacked,incorrect,correct,0.5815529848551179,0.0068310871488089925,0.009626760385501858,0.022142055830653328,0.07192791133415365,0.007418590918704467,0.09406996716480698
math,12,attacked,correct,correct,0.4478988575750335,0.0048593147130820405,0.00854104852124403,0.13684724655370936,0.161543533424498,0.00438248361775882,0.2983907799782074
math,13,attacked,correct,correct,0.53464434999793,0.004968219979730529,0.005079186388125536,0.0582406367576712,0.0993028972672939,0.007651080223085241,0.1575435340249651
math,14,attacked,incorrect,incorrect,0.6377766165192589,0.005880788486465239,0.01785067323970717,0.020733735169051602,0.03444855910475489,0.010340729751649872,0.05518229427380649
math,15,attacked,incorrect,incorrect,0.6464306162327867,0.005619634650701032,0.011639294771682181,0.011513704384144752,0.02644393790560752,0.007508572457032836,0.03795764228975227
math,16,attacked,incorrect,correct,0.5524585421332935,0.005271654296047457,0.008311609290022315,0.06690483290521544,0.0815438336493773,0.005678547900308502,0.14844866655459274
math,17,attacked,incorrect,correct,0.6363788701768107,0.005610885389347224,0.004985994040445839,0.023774283213813967,0.04762955897453344,0.008644459703560039,0.07140384218834742
math,18,attacked,correct,correct,0.639019634358129,0.0038352374463161737,0.009104997075935746,0.00976548185014586,0.027021246037339342,0.01515240393240121,0.0367867278874852
math,19,attacked,incorrect,incorrect,0.46143772950308637,0.008516521167404166,0.011154091587740353,0.09774062588473165,0.1357760454155651,0.006380238142209839,0.23351667130029674
math23k,0,clean,correct,correct,0.6024754716044705,0.012129204795370224,0.0010689677470001495,0.03850192760177325,0.0,0.019478119447124156,0.03850192760177325
math23k,1,clean,incorrect,incorrect,0.5583510325372731,0.010821180726987333,0.0012973791440466056,0.08188425381700688,0.0,0.01257452455735513,0.08188425381700688
math23k,2,clean,correct,correct,0.6207422046997321,0.015289292883312251,0.0012507514816626558,0.05433505863791305,0.0,0.022216091866361684,0.05433505863791305
math23k,3,clean,correct,correct,0.633873734622693,0.023542147126092622,0.001082386617232755,0.04754801259441629,0.0,0.011929120112459588,0.04754801259441629
math23k,4,clean,correct,correct,0.6117509514036923,0.011833391403789917,0.00035824836794822834,0.04867175665979607,0.0,0.015000697619619434,0.04867175665979607
math23k,5,clean,correct,correct,0.6481879771730528,0.013919677233155011,0.0011634840253024453,0.04685376710087059,0.0,0.012586954840014996,0.04685376710087059
math23k,6,clean,correct,correct,0.5580477510600788,0.0172844228446753,0.0020895929666893665,0.0508823513640564,0.0,0.03628570560404382,0.0508823513640564
math23k,7,clean,incorrect,incorrect,0.5894858734647165,0.0154873523675547,0.004356868962324893,0.05950778774448561,0.0,0.01530533906169323,0.05950778774448561
math23k,8,clean,correct,correct,0.49405716969570795,0.015676182030293584,0.0021560802342089854,0.09296021021305274,0.0,0.0176378811371928,0.09296021021305274
math23k,9,clean,incorrect,incorrect,0.5663709086880938,0.0072379245521418546,0.0014897220814831425,0.04013105973254356,0.0,0.01838087860537662,0.04013105973254356
math23k,10,clean,correct,incorrect,0.46126627422085054,0.03993242181684337,0.0024274187394830267,0.1554017029442143,0.0,0.00956654885300976,0.1554017029442143
math23k,11,clean,incorrect,incorrect,0.577909985987776,0.014110204106688387,0.0013159368233511559,0.05520194057770461,0.0,0.015981957361858964,0.05520194057770461
math23k,12,clean,correct,incorrect,0.44919148012524635,0.02219800757299313,0.0018136082353197168,0.19858143974025586,0.0,0.0064981278263398674,0.19858143974025586
math23k,13,clean,incorrect,incorrect,0.6347995416950841,0.00723717183977267,0.0015114615589953075,0.035911286557701164,0.0,0.015404694070972376,0.035911286557701164
math23k,14,clean,incorrect,incorrect,0.6175627811324108,0.011052500316279905,0.00023771897544732628,0.03965218444062776,0.0,0.01309077345917164,0.03965218444062776
math23k,15,clean,incorrect,incorrect,0.5902413480658981,0.009942789133414807,0.0008160043621915436,0.043753884600205524,0.0,0.01564898085249577,0.043753884600205524
math23k,16,clean,incorrect,incorrect,0.38692602320907243,0.014894001682700005,0.0015881983910207757,0.23330662928814458,0.0,0.007167840220386331,0.23330662928814458
math23k,17,clean,incorrect,incorrect,0.613076061967155,0.02764696533426497,0.0020007264087772325,0.04623201696799267,0.0,0.01619672027868897,0.04623201696799267
math23k,18,clean,correct,incorrect,0.6073384403793738,0.009651463537498357,0.0011748446871058173,0.04116652922795682,0.0,0.024198749009738004,0.04116652922795682
math23k,19,clean,incorrect,correct,0.4288746866588472,0.020546265326216832,0.00266952242005555,0.20851025871247503,0.0,0.006973173921530819,0.20851025871247503
math23k,0,attacked,correct,correct,0.531788365899172,0.009706031826037468,0.0009651551108932942,0.028766951162507635,0.037727360132680215,0.010677743697194982,0.06649431129518785
math23k,1,attacked,incorrect,correct,0.580976944139318,0.008491170735203455,0.001208318516293711,0.031202462515898418,0.04719555586083116,0.015383980983424948,0.07839801837672958
math23k,2,attacked,correct,correct,0.6087019480059591,0.010477860505169195,0.0007246165870993756,0.022720394801626825,0.04252927300546677,0.015514422506948736,0.0652496678070936
math23k,3,attacked,correct,correct,0.599965241155329,0.017269212816010324,0.0006398341001583161,0.02645221869853269,0.06060714257660335,0.010564879725233147,0.08705936127513604
math23k,4,attacked,correct,incorrect,0.520971862492715,0.008603807379490515,0.00019466545096184055,0.02610186967100346,0.048290868353433256,0.013561693083674893,0.07439273802443672
math23k,5,attacked,correct,correct,0.6474398958823138,0.008899932577624092,0.0010174351191986146,0.02164911462832912,0.030926305300031064,0.008979389870000533,0.05257541992836018
math23k,6,attacked,correct,incorrect,0.5947720450692764,0.01326711686625767,0.0014890651254206265,0.021020397388289543,0.03578624398534917,0.023588318832945206,0.056806641373638715
math23k,7,attacked,incorrect,correct,0.5660458719609582,0.01138090565501047,0.0034123279955551554,0.041282534972391455,0.07521812630515318,0.009058838872181089,0.11650066127754463
math23k,8,attacked,correct,incorrect,0.5064081677566965,0.008028266701345644,0.0007697970874898684,0.030179046894981052,0.04868776034539881,0.00786946032508207,0.07886680724037987
math23k,9,attacked,incorrect,incorrect,0.5044467064670568,0.00851044242933289,0.0011432844113795741,0.03491483409439653,0.05230430908360604,0.012919113848589188,0.08721914317800257
math23k,10,attacked,correct,correct,0.48406458343890985,0.02417489607437383,0.0021958820748065556,0.11358654826849049,0.10857988769722728,0.006076798658405641,0.22216643596571778
math23k,11,attacked,incorrect,incorrect,0.5219151187060987,0.01531647017336523,0.0019747815064380544,0.04965641470411635,0.03919779266700342,0.015428457058986114,0.08885420737111976
math23k,12,attacked,correct,correct,0.4490786915826531,0.03164870700566369,0.0023804302419338885,0.12971557379840776,0.09404416112063331,0.008733966408505829,0.22375973491904105
math23k,13,attacked,incorrect,incorrect,0.5440355914480705,0.004907453272231244,0.001390126841316866,0.030899710308689193,0.037543927047460936,0.015153910182267373,0.06844363735615012
math23k,14,attacked,incorrect,incorrect,0.6303579424821787,0.005305065288768668,0.00022703628477895133,0.01545662937343791,0.023741508636884623,0.011805886808505469,0.039198138010322535
math23k,15,attacked,incorrect,incorrect,0.5358413609753755,0.008205664177695894,0.000774677283140224,0.03205424028930667,0.05041842083836575,0.009906710477990254,0.08247266112767242
math23k,16,attacked,incorrect,correct,0.39135052479166627,0.004794566742082865,0.0009948951099450333,0.11053935253223286,0.1077568484461204,0.0028289273564967863,0.21829620097835328
math23k,17,attacked,incorrect,correct,0.6109917856398827,0.024076435802361795,0.0018888052484200021,0.025063932151406985,0.035913004226888985,0.01531607804263155,0.06097693637829597
math23k,18,attacked,correct,incorrect,0.5162247002150581,0.005032458152427708,0.0003410302190699419,0.028817291661004413,0.03855737191920382,0.00813900053556867,0.06737466358020823
math23k,19,attacked,incorrect,correct,0.5628887931559882,0.008987005570676821,0.001213676907900457,0.08707144866818162,0.0679716317335006,0.005251633412801978,0.15504308040168222
scientsbank,0,clean,correct,incorrect,0.6409847833695634,0.014246989888119314,0.0031504686893602633,0.011904257370815784,0.0,0.02221708995930962,0.011904257370815784
scientsbank,1,clean,incorrect,incorrect,0.648115386857742,0.010534374345902518,0.004273197940530771,0.014680456355748746,0.0,0.03394855532266897,0.014680456355748746
scientsbank,2,clean,correct,correct,0.6328059512018341,0.006773367796817814,0.0036940328730395247,0.011593014845915755,0.0,0.03262992785738817,0.011593014845915755
scientsbank,3,clean,correct,incorrect,0.6125845669287582,0.010826952513099357,0.0042352125851633365,0.011928160269147009,0.0,0.033956132401386174,0.011928160269147009
scientsbank,4,clean,incorrect,incorrect,0.6541636035245126,0.008108040011537495,0.002038107767157293,0.007241085950340885,0.0,0.03203655124414669,0.007241085950340885
scientsbank,5,clean,incorrect,incorrect,0.6272875137357325,0.013263520688636331,0.0033908930759872376,0.016137486081054808,0.0,0.03683556605458163,0.016137486081054808
scientsbank,6,clean,correct,correct,0.579866445787583,0.009924771484298022,0.0049723433080119,0.021400538197490968,0.0,0.04460226291944979,0.021400538197490968
scientsbank,7,clean,incorrect,correct,0.675705141384227,0.0039646773657261445,0.0025340911539486716,0.00996184190742606,0.0,0.021257008735540123,0.00996184190742606
scientsbank,8,clean,incorrect,incorrect,0.6341054101015222,0.012144700038738371,0.005228070522674705,0.022992636370931175,0.0,0.028829265367144735,0.022992636370931175
scientsbank,9,clean,correct,incorrect,0.6188482338635812,0.011095642620154675,0.0043697263283571566,0.013974742453197363,0.0,0.03396913950728127,0.013974742453197363
scientsbank,10,clean,incorrect,incorrect,0.5929874860589638,0.008530651699674943,0.00567360276395783,0.020748740244847713,0.0,0.03549086501837287,0.020748740244847713
scientsbank,11,clean,incorrect,incorrect,0.6369239898041293,0.006047260242060591,0.0034843091543088514,0.014758866182142446,0.0,0.027571717496764625,0.014758866182142446
scientsbank,12,clean,correct,correct,0.63555679118176,0.010058145600606987,0.0032036773888289446,0.010414215680871117,0.0,0.03317600747842502,0.010414215680871117
scientsbank,13,clean,correct,correct,0.6283588854849556,0.010328784668244068,0.0033631997632765174,0.011453477534844913,0.0,0.030321970045824043,0.011453477534844913
scientsbank,14,clean,correct,incorrect,0.6260450783365137,0.005896164078513096,0.00430924872836101,0.016393119242790837,0.0,0.024318875824112234,0.016393119242790837
scientsbank,15,clean,incorrect,incorrect,0.6109732490763337,0.011118824558355202,0.005314707704918165,0.014806643497748037,0.0,0.031884197835603596,0.014806643497748037
scientsbank,16,clean,incorrect,correct,0.6721504015592441,0.006901938771773591,0.0024746637196237787,0.006214692552509416,0.0,0.02168190622671382,0.006214692552509416
