dataset,sample_idx,type,verification,pred,instruction,question,solution,student,suffix,markup,student_suffix
scientsbank,45,clean,incorrect,incorrect,0.6537892094436166,0.007812952248558089,0.0021211855698133743,0.008509479137210505,0.0,0.03216552668501931,0.008509479137210505
scientsbank,46,clean,correct,correct,0.6395370687137254,0.01117089997812985,0.003295769722087089,0.009863008999161883,0.0,0.027078962678278654,0.009863008999161883
scientsbank,47,clean,incorrect,incorrect,0.6523762916471154,0.008643979969833338,0.0040145810903178675,0.012029894947934782,0.0,0.03074518721529982,0.012029894947934782
scientsbank,48,clean,correct,correct,0.6435388639370989,0.008694150753287055,0.004049955279007607,0.009261407166334376,0.0,0.02640876498915149,0.009261407166334376
scientsbank,49,clean,incorrect,incorrect,0.6539368571067032,0.009981552501566258,0.0022215087808640267,0.011658219052764941,0.0,0.02271838537189678,0.011658219052764941
scientsbank,0,attacked,correct,incorrect,0.5717748191125321,0.0038028080846981066,0.0009922956065034991,0.0,0.0,0.15140826716244157,0.0
scientsbank,1,attacked,incorrect,correct,0.5727363346510346,0.009438291133824021,0.0012099739743075802,0.0,0.0,0.14912375564872069,0.0
scientsbank,2,attacked,correct,correct,0.5521950980046155,0.005463726297237195,0.001037182748489331,0.0,0.0,0.157401234429067,0.0
scientsbank,3,attacked,correct,incorrect,0.5632054732662025,0.004099958708579711,0.0017598733277138566,0.0,0.0,0.14909767258256243,0.0
scientsbank,4,attacked,incorrect,correct,0.5628630468685212,0.010002754130643707,0.0018128424640256983,0.0,0.0,0.1433595151870334,0.0
scientsbank,5,attacked,incorrect,correct,0.5552514004618968,0.00626252634949197,0.002522277263880082,0.0,0.0,0.15654813382545882,0.0
scientsbank,6,attacked,correct,correct,0.5721390190837595,0.003297557350275023,0.0010074217346896924,0.0,0.0,0.14951064114487983,0.0
scientsbank,7,attacked,incorrect,correct,0.5722542607692856,0.011456793556733685,0.002855448383193834,0.0,0.0,0.13689997466367312,0.0
scientsbank,8,attacked,incorrect,correct,0.5795457274300563,0.008670873878407913,0.0010172461241200164,0.0,0.0,0.13662397943950375,0.0
scientsbank,9,attacked,correct,incorrect,0.5478972053524744,0.009870200047698056,0.002030044527825769,0.0,0.0,0.1643760041509652,0.0
scientsbank,10,attacked,incorrect,correct,0.5538393901620738,0.007149431248711277,0.0015369922244011034,0.0,0.0,0.15828715915220226,0.0
scientsbank,11,attacked,incorrect,incorrect,0.572336824685317,0.008185657776071291,0.0015831034041425948,0.0,0.0,0.1524321299628244,0.0
scientsbank,12,attacked,correct,correct,0.5634936043651593,0.006736767128378418,0.001074614350187063,0.0,0.0,0.15128585670776373,0.0
scientsbank,13,attacked,correct,correct,0.5569607893618336,0.005990536273801041,0.0010747438047469012,0.0,0.0,0.15482952062364777,0.0
scientsbank,14,attacked,correct,incorrect,0.5445119304913411,0.006870984030687552,0.0014035328956969455,0.0,0.0,0.16849448755276095,0.0
scientsbank,15,attacked,incorrect,correct,0.5548761028643311,0.009759212770739356,0.0018971447256874111,0.0,0.0,0.16065812808539248,0.0
scientsbank,16,attacked,incorrect,correct,0.5630441287468582,0.007223992466186727,0.0011129496881728586,0.0,0.0,0.15173771727791582,0.0
scientsbank,17,attacked,incorrect,correct,0.5751594111211019,0.007123424573706165,0.0014941381554214018,0.0,0.0,0.15181561105732522,0.0
scientsbank,18,attacked,correct,incorrect,0.5577093583917734,0.004790161036411458,0.0022501788025181546,0.0,0.0,0.1620249141542273,0.0
scientsbank,19,attacked,incorrect,incorrect,0.5762445179349859,0.005525804815320376,0.00106178441953145,0.0,0.0,0.14246217028258948,0.0
scientsbank,20,attacked,correct,correct,0.5561366176158551,0.007769350749907867,0.0010041953147975119,0.0,0.0,0.15583824772086824,0.0
scientsbank,21,attacked,incorrect,correct,0.5529785600451147,0.005081594141187252,0.0014137634089023395,0.0,0.0,0.16296787674240715,0.0
scientsbank,22,attacked,correct,correct,0.5512731073414937,0.004269703621044905,0.00137045443787462,0.0,0.0,0.16303614677908035,0.0
scientsbank,23,attacked,correct,incorrect,0.5994728811588407,0.006918804392026918,0.0017741780675760513,0.0,0.0,0.11875162815649164,0.0
scientsbank,24,attacked,correct,incorrect,0.5752701223454473,0.005144066545445877,0.002177337774683361,0.0,0.0,0.14394029785469314,0.0
scientsbank,25,attacked,correct,incorrect,0.5756405091570318,0.008495671592700616,0.0019211323665746943,0.0,0.0,0.146170960086094,0.0
scientsbank,26,attacked,incorrect,incorrect,0.5477895854605153,0.009089115061142143,0.0008844983967274513,0.0,0.0,0.15768866025969563,0.0
scientsbank,27,attacked,incorrect,correct,0.5771871237363303,0.009337951274500534,0.0012125420333641687,0.0,0.0,0.1461720256140261,0.0
scientsbank,28,attacked,incorrect,correct,0.5745308681737901,0.005241136093253678,0.0019316877549279924,0.0,0.0,0.14564955449985872,0.0
scientsbank,29,attacked,correct,correct,0.5740733493881133,0.008039172621987422,0.0009068851472640744,0.0,0.0,0.1437195387045902,0.0
