dataset,sample_idx,type,verification,pred,instruction,question,solution,student,suffix,markup,student_suffix
scientsbank,45,clean,incorrect,incorrect,0.6537892094436166,0.007812952248558089,0.0021211855698133743,0.008509479137210505,0.0,0.03216552668501931,0.008509479137210505
scientsbank,46,clean,correct,correct,0.6395370687137254,0.01117089997812985,0.003295769722087089,0.009863008999161883,0.0,0.027078962678278654,0.009863008999161883
scientsbank,47,clean,incorrect,incorrect,0.6523762916471154,0.008643979969833338,0.0040145810903178675,0.012029894947934782,0.0,0.03074518721529982,0.012029894947934782
scientsbank,48,clean,correct,correct,0.6435388639370989,0.008694150753287055,0.004049955279007607,0.009261407166334376,0.0,0.02640876498915149,0.009261407166334376
scientsbank,49,clean,incorrect,incorrect,0.6539368571067032,0.009981552501566258,0.0022215087808640267,0.011658219052764941,0.0,0.02271838537189678,0.011658219052764941
scientsbank,50,clean,incorrect,incorrect,0.64799971013882,0.006987051215832151,0.005085822129217798,0.011707144463266452,0.0,0.02574845935141651,0.011707144463266452
scientsbank,51,clean,correct,incorrect,0.6383909467232624,0.00955188277531986,0.004527759957966657,0.012914025239693446,0.0,0.024352325516672272,0.012914025239693446
scientsbank,52,clean,incorrect,incorrect,0.621935147229198,0.00757393336120917,0.006274144677970158,0.01857194401131701,0.0,0.027190894152443638,0.01857194401131701
scientsbank,53,clean,incorrect,incorrect,0.6232790394050034,0.01145714765427674,0.005053037837442501,0.016623291835454967,0.0,0.032635713966345674,0.016623291835454967
scientsbank,54,clean,incorrect,incorrect,0.5481449758260452,0.013498102596205907,0.00494998728313577,0.01692563999778423,0.0,0.05489396756038128,0.01692563999778423
scientsbank,55,clean,incorrect,correct,0.6272020759053564,0.005768205271999419,0.0034153345038078573,0.011532595593422118,0.0,0.026353678583976182,0.011532595593422118
scientsbank,56,clean,incorrect,incorrect,0.670742229210823,0.003412564535335454,0.002644165416890788,0.016579399871587838,0.0,0.01969542694660216,0.016579399871587838
scientsbank,57,clean,correct,correct,0.6517306072518697,0.0074463483853562515,0.0029168214151762324,0.009046793876118793,0.0,0.025154430200314683,0.009046793876118793
scientsbank,58,clean,incorrect,incorrect,0.639856993509888,0.006316340547542957,0.003203833727086231,0.015066316627881543,0.0,0.030445481562546145,0.015066316627881543
scientsbank,59,clean,incorrect,incorrect,0.6474804307445498,0.010777064127124456,0.0031635374811796744,0.011029772214292055,0.0,0.02323260031325329,0.011029772214292055
scientsbank,60,clean,correct,correct,0.640684132872403,0.010309817519222381,0.003591024478954364,0.01608961954781079,0.0,0.021745098898403682,0.01608961954781079
scientsbank,61,clean,correct,correct,0.6302855154088974,0.010593704702608491,0.004246748469385897,0.012157381778006338,0.0,0.026978191215692202,0.012157381778006338
scientsbank,62,clean,incorrect,incorrect,0.6396938246898819,0.009628313155682374,0.0035242378865335895,0.01148234803301687,0.0,0.02648702895911515,0.01148234803301687
scientsbank,63,clean,incorrect,incorrect,0.6431935268102698,0.014056059583202982,0.003538892138242538,0.00976381056832985,0.0,0.020251149185422437,0.00976381056832985
scientsbank,64,clean,incorrect,correct,0.6504607223275227,0.012927665597747596,0.003711788616686885,0.009265852650330137,0.0,0.026594565812011202,0.009265852650330137
scientsbank,65,clean,incorrect,incorrect,0.6391942083073787,0.010004227247426438,0.0034406968335108945,0.01344850093674873,0.0,0.028004396432706316,0.01344850093674873
scientsbank,66,clean,incorrect,incorrect,0.6402541519928655,0.0099365977476545,0.003745871584048931,0.014496706406270364,0.0,0.025468783182944175,0.014496706406270364
scientsbank,67,clean,correct,correct,0.6264944896923051,0.011028363878073126,0.0028175887824776398,0.010108797121090873,0.0,0.03366038709302108,0.010108797121090873
scientsbank,68,clean,correct,incorrect,0.6130710919527393,0.00893729107572272,0.004162508654769616,0.018418719615244307,0.0,0.035297463501068355,0.018418719615244307
scientsbank,69,clean,incorrect,incorrect,0.640740767938576,0.010374634194918965,0.0025485831118517415,0.012983636302956847,0.0,0.029941075359025855,0.012983636302956847
scientsbank,70,clean,incorrect,incorrect,0.6178290315738095,0.014879665479749124,0.004434187490242137,0.017426047086853785,0.0,0.030803426047205987,0.017426047086853785
scientsbank,71,clean,incorrect,incorrect,0.613750450100514,0.018349211771711164,0.007752270394541167,0.02172822636157862,0.0,0.032581857545614254,0.02172822636157862
scientsbank,72,clean,incorrect,incorrect,0.6399003060094064,0.011447442622043554,0.0034484502489010092,0.010919774390819908,0.0,0.027144856856872138,0.010919774390819908
scientsbank,73,clean,incorrect,incorrect,0.6181780026803898,0.006619894978323182,0.003217421579522204,0.021420225019196742,0.0,0.035239971192964216,0.021420225019196742
scientsbank,74,clean,correct,incorrect,0.609840710144081,0.016989044605109225,0.008160569109935243,0.014179303540989674,0.0,0.031233796409127653,0.014179303540989674
scientsbank,75,clean,incorrect,incorrect,0.6506998929194765,0.007736645448815008,0.0037660910401811124,0.011542625954570437,0.0,0.02600315437294835,0.011542625954570437
scientsbank,76,clean,correct,incorrect,0.6299627484392665,0.010352783683989094,0.004765913050313576,0.012447398658395952,0.0,0.027547396663467835,0.012447398658395952
scientsbank,77,clean,correct,incorrect,0.6125699245838849,0.01335927968367636,0.002224381504787414,0.012799012996256427,0.0,0.03229500657100698,0.012799012996256427
scientsbank,78,clean,incorrect,incorrect,0.6179735119226667,0.012507018669661299,0.005318313380258153,0.012568670759458254,0.0,0.03254370912341113,0.012568670759458254
scientsbank,79,clean,incorrect,correct,0.6520356571777532,0.01175719038554616,0.003210728675891195,0.010531180529891701,0.0,0.02318498365980138,0.010531180529891701
scientsbank,80,clean,incorrect,incorrect,0.6668370856938457,0.005024875610018587,0.005060788884590962,0.010270480648472038,0.0,0.022266707487691054,0.010270480648472038
scientsbank,81,clean,correct,correct,0.6154351328692936,0.008684749887475564,0.006391233193419967,0.013785143465605016,0.0,0.02521451951158533,0.013785143465605016
scientsbank,82,clean,correct,correct,0.6279375839030649,0.008662119450313506,0.0033502441889291276,0.012545676320277034,0.0,0.03358720997253639,0.012545676320277034
scientsbank,83,clean,incorrect,incorrect,0.5890692490832654,0.01890639677670422,0.004573643692722531,0.012967956060879627,0.0,0.028840993695741703,0.012967956060879627
scientsbank,84,clean,incorrect,incorrect,0.6079487858224167,0.008577121572590008,0.004185751242915462,0.014202622956926238,0.0,0.029308767897168915,0.014202622956926238
scientsbank,85,clean,correct,correct,0.6207686619013483,0.007103408959717339,0.0023518728500654955,0.014968600627003014,0.0,0.025209470853965694,0.014968600627003014
scientsbank,86,clean,correct,incorrect,0.5782431164760599,0.017919900752695173,0.006152144908841855,0.012976291686979644,0.0,0.031420202417006084,0.012976291686979644
scientsbank,87,clean,correct,correct,0.6173446966970328,0.011595969613306887,0.004032976064690378,0.010463447693963247,0.0,0.0316013112362886,0.010463447693963247
scientsbank,88,clean,incorrect,incorrect,0.6640172592828322,0.006060875600504453,0.006425253076014793,0.01383298992107579,0.0,0.023075968292005623,0.01383298992107579
scientsbank,89,clean,correct,correct,0.6214708124566283,0.006556446324101006,0.006941614902687135,0.01719339145104516,0.0,0.030889757292550907,0.01719339145104516
scientsbank,90,clean,correct,correct,0.6451882979234793,0.012803514934351404,0.002048708810869692,0.008147218536660181,0.0,0.02712247620386697,0.008147218536660181
scientsbank,91,clean,incorrect,correct,0.6268966089837458,0.009112657099528203,0.0032505383912670013,0.01125252340195859,0.0,0.03041840675732708,0.01125252340195859
scientsbank,92,clean,correct,incorrect,0.6570146596500505,0.010040611932126008,0.001790721507738965,0.00855481462823922,0.0,0.019572400608381335,0.00855481462823922
scientsbank,93,clean,incorrect,incorrect,0.6677443722328856,0.009413495447432783,0.0035208766479139426,0.011154106735779863,0.0,0.02063821739112055,0.011154106735779863
scientsbank,94,clean,correct,correct,0.6428615096832739,0.010557417022641851,0.004231452389790462,0.011108830586424938,0.0,0.024885308156818185,0.011108830586424938
scientsbank,95,clean,incorrect,incorrect,0.63754300924216,0.011492867471865561,0.003559241602429254,0.013160605946569509,0.0,0.02856553796523382,0.013160605946569509
scientsbank,96,clean,incorrect,incorrect,0.6783032195477615,0.012802491118933869,0.005720952652241842,0.008163470122980935,0.0,0.01990899282024993,0.008163470122980935
scientsbank,97,clean,incorrect,incorrect,0.6135051661742573,0.008947387003303936,0.004179546677847237,0.01206092295983646,0.0,0.025223461491637227,0.01206092295983646
scientsbank,98,clean,incorrect,incorrect,0.6380812970734806,0.008837005886178955,0.005460023788505143,0.011116221798765246,0.0,0.02355614344335279,0.011116221798765246
scientsbank,99,clean,correct,correct,0.580044269000236,0.01463279553089584,0.0028532239016804723,0.02055199417971916,0.0,0.040687793772241035,0.02055199417971916
scientsbank,0,attacked,correct,incorrect,0.630130541585683,0.006757056157474022,0.0024938546429111885,0.0028884760864063305,0.03839437325240568,0.01878894930965732,0.04128284933881201
scientsbank,1,attacked,incorrect,incorrect,0.6420999879766403,0.007649825398998801,0.0014461413390350804,0.0010863346975505072,0.019892609997200113,0.02427896054507964,0.02097894469475062
scientsbank,2,attacked,correct,correct,0.6048714545155744,0.008198733221577756,0.0020613644500751004,0.0034938542130566294,0.03179464547651397,0.02049015811412687,0.0352884996895706
scientsbank,3,attacked,correct,incorrect,0.6571588195551066,0.0037298200376710633,0.002518446859966311,0.004951861321993855,0.018128103784816583,0.014192241989200454,0.023079965106810436
scientsbank,4,attacked,incorrect,incorrect,0.5966381749888595,0.011619897027819737,0.00444236227324971,0.005418409800117521,0.0465381938451353,0.020667335867912206,0.05195660364525282
scientsbank,5,attacked,incorrect,incorrect,0.6011122527574642,0.007705829896057026,0.003735192286949463,0.003425872420389529,0.04521980015327181,0.018942386404557796,0.04864567257366134
scientsbank,6,attacked,correct,correct,0.6443881929099812,0.005287792646497884,0.0017914574004440958,0.002040463062281885,0.02246989884681638,0.01911142305722068,0.024510361909098263
scientsbank,7,attacked,incorrect,incorrect,0.5859131415705173,0.009669174696562952,0.003494921893976031,0.0026291439016963717,0.029063072319893947,0.01931374733513695,0.03169221622159032
scientsbank,8,attacked,incorrect,incorrect,0.5999354197146015,0.008603205092995074,0.0019731622499977786,0.001719993933502673,0.030895003375875748,0.02105406166369097,0.03261499730937842
scientsbank,9,attacked,correct,incorrect,0.6630509268568203,0.009488603824493387,0.001862371952983695,0.002909002092544716,0.021181380192214532,0.01827261662066789,0.024090382284759248
scientsbank,10,attacked,incorrect,incorrect,0.6331560971718988,0.006967744094044799,0.002588131898595703,0.0019357666039036168,0.03376837297920754,0.01637323969958575,0.03570413958311116
scientsbank,11,attacked,incorrect,incorrect,0.6186365938615959,0.008151437246128986,0.0027671949867809583,0.005793963341512971,0.03493071668296194,0.018273965103754185,0.04072468002447491
scientsbank,12,attacked,correct,correct,0.6036775125480194,0.009436050940412001,0.002054073876417475,0.0032184942973034615,0.03916454862161852,0.02140129363483363,0.04238304291892198
scientsbank,13,attacked,correct,correct,0.629039228979856,0.006288532856010025,0.0016775787170002353,0.0014514983064410744,0.020574749760528144,0.020626554881004743,0.022026248066969217
scientsbank,14,attacked,correct,incorrect,0.642578915620681,0.006637540439584913,0.0017097019871295978,0.0012361874217334372,0.024113753061439588,0.019588449626851228,0.025349940483173024
scientsbank,15,attacked,incorrect,incorrect,0.6572202795522948,0.010535715958931166,0.0021103421266841483,0.002981693796638576,0.02137962780989279,0.01696676873616468,0.024361321606531365
scientsbank,16,attacked,incorrect,incorrect,0.6161566087723762,0.005294789085165737,0.002173216552812943,0.003515252199399347,0.03771656028523557,0.01732285799292079,0.041231812484634915
scientsbank,17,attacked,incorrect,incorrect,0.6247606937826997,0.00812375157710827,0.0025860012729596632,0.006461782311729821,0.031510612798678346,0.01831554070694413,0.03797239511040817
scientsbank,18,attacked,correct,incorrect,0.6392146519553326,0.004080466202908767,0.004746929648037761,0.004653931979528606,0.02867805183578112,0.014281393559941225,0.033331983815309725
scientsbank,19,attacked,incorrect,incorrect,0.5878792818254672,0.006731951631777092,0.0028826879859036284,0.005434366703637113,0.033892822999972864,0.02141336846702405,0.039327189703609974
scientsbank,20,attacked,correct,correct,0.6176452984636474,0.008952414608074968,0.002148951866807949,0.00324813251177636,0.030665349798128492,0.01852256635169353,0.033913482309904854
scientsbank,21,attacked,incorrect,incorrect,0.6162978803314868,0.004330957558402135,0.0026997929547454827,0.0035569343488994166,0.044147425938184603,0.013657103669453507,0.04770436028708402
scientsbank,22,attacked,correct,correct,0.6137194996798511,0.004814954958400889,0.0024375054105387197,0.0037406223038537094,0.034070977807750105,0.01999574246830668,0.03781160011160382
scientsbank,23,attacked,correct,incorrect,0.551732160819983,0.010127478076827554,0.00646712289219443,0.0014921010810831036,0.03366576914914358,0.02321724546626497,0.03515787023022668
scientsbank,24,attacked,correct,incorrect,0.6190125114846821,0.004288249857133771,0.0064476202023686134,0.0023020579168615022,0.04387583275110928,0.019171111459955887,0.04617789066797078
scientsbank,25,attacked,correct,incorrect,0.6155416143743321,0.008371459014056882,0.004663887576389593,0.0036025053148031794,0.034818579573918755,0.019616154857458806,0.03842108488872194
scientsbank,26,attacked,incorrect,incorrect,0.594748261931571,0.011036319945368685,0.0011486510508343707,0.0027134316057516542,0.03813788727901173,0.02444856279033921,0.040851318884763385
scientsbank,27,attacked,incorrect,incorrect,0.6400234319589189,0.00753167979568972,0.0014492102784386732,0.0012334617503934357,0.018523143514460678,0.024076105352867,0.019756605264854114
scientsbank,28,attacked,incorrect,incorrect,0.6104658134861987,0.007932256156060169,0.004721541359784981,0.003044035742775289,0.03501498310752439,0.023727477604511264,0.03805901885029968
scientsbank,29,attacked,correct,correct,0.6224356495021363,0.008789184867128574,0.0018293539432743871,0.0039240012204448515,0.0274235939975652,0.01856814549393243,0.03134759521801005
scientsbank,30,attacked,correct,correct,0.6169914671026456,0.00650077560147771,0.0039025270373072266,0.002610821215174725,0.030535215369809632,0.020943772304165914,0.033146036584984356
scientsbank,31,attacked,incorrect,incorrect,0.6232909675525942,0.005546950295097541,0.002899141161026391,0.0038658394886132465,0.03823203657095602,0.016466778418805596,0.04209787605956927
scientsbank,32,attacked,incorrect,incorrect,0.6206996245484026,0.008515030372564656,0.0024370262562485125,0.0025590088614931977,0.028643711875773487,0.021526229766232332,0.031202720737266685
scientsbank,33,attacked,correct,correct,0.6047498913410694,0.010051457722437289,0.0029209165640079185,0.0014715149093404243,0.033858671149557845,0.01844781879862681,0.03533018605889827
scientsbank,34,attacked,incorrect,incorrect,0.5710219108129679,0.005023040707884592,0.0019957739568465544,0.003350204625722756,0.03851208595741478,0.019832142677590932,0.041862290583137535
scientsbank,35,attacked,correct,correct,0.6314149318624963,0.003145299865376953,0.002003177131271021,0.00499521026591986,0.03579872924863811,0.016861244314635773,0.040793939514557974
scientsbank,36,attacked,incorrect,incorrect,0.6211638286264988,0.006873218364096955,0.002207953392688138,0.003614619906240129,0.03648169916724507,0.021792712357875527,0.0400963190734852
scientsbank,37,attacked,incorrect,incorrect,0.6127666383290592,0.01086743229102071,0.002350226696395409,0.003060140165348645,0.03290769776627566,0.015878822544877873,0.03596783793162431
scientsbank,38,attacked,incorrect,incorrect,0.6033437000738188,0.007502780872272799,0.002788205262177025,0.003951229301147035,0.026183899211578446,0.018696142024861338,0.03013512851272548
scientsbank,39,attacked,incorrect,incorrect,0.6217296394194506,0.010758922688615653,0.002658158333934569,0.0028471749763431062,0.0226452670411621,0.013501393177870623,0.02549244201750521
scientsbank,40,attacked,incorrect,incorrect,0.5915401822969957,0.011319481537850635,0.002853897360578472,0.002263370997284862,0.02596871395207403,0.02098948877996925,0.028232084949358895
scientsbank,41,attacked,incorrect,incorrect,0.6117267091945131,0.00738773353355791,0.002597060004524611,0.0036101483426077526,0.02058996206553626,0.019768042721678813,0.024200110408144012
scientsbank,42,attacked,incorrect,incorrect,0.5823215341222371,0.007611771055127919,0.003424867658899209,0.0052719993545950845,0.04126155195196527,0.01871435746285508,0.04653355130656035
scientsbank,43,attacked,incorrect,incorrect,0.6189789331121837,0.008288815039765168,0.0020087226819562195,0.002286273410139074,0.023772231801394914,0.019909193420401053,0.026058505211533987
scientsbank,44,attacked,incorrect,incorrect,0.6321494128811224,0.011419657439503846,0.0028067494044172127,0.004861469386637634,0.022282689040814447,0.01706381480822161,0.027144158427452082
scientsbank,45,attacked,incorrect,incorrect,0.5581532892728448,0.0134869228210264,0.006182687225369953,0.0061776856293249294,0.056503745034352924,0.017986692062866013,0.06268143066367786
scientsbank,46,attacked,correct,correct,0.6190655106288628,0.008957079222619872,0.0024025319026705354,0.00312276731934775,0.031523343769758155,0.01712363872557881,0.034646111089105903
scientsbank,47,attacked,incorrect,incorrect,0.61975711032062,0.006652647722905529,0.0021918687144700127,0.004362986291428856,0.03447527200835532,0.021317858232164085,0.03883825829978417
scientsbank,48,attacked,correct,correct,0.6215482585002535,0.0071597255907008845,0.0027867330923214764,0.00264035129249829,0.04068723217803076,0.016175605752959572,0.04332758347052905
scientsbank,49,attacked,incorrect,incorrect,0.5938149873268385,0.008615820117580828,0.00408247572992479,0.0040300629929626375,0.04114638091242475,0.018799972268897354,0.04517644390538739
scientsbank,50,attacked,incorrect,incorrect,0.5901153423759061,0.008554035219511823,0.0026700153675435954,0.0039995414523282015,0.030423589370083243,0.021667092483631467,0.03442313082241144
scientsbank,51,attacked,correct,incorrect,0.6149872335301354,0.004658827426694237,0.005863842249316579,0.0034749928784302228,0.03689413408731937,0.01498706694370783,0.04036912696574959
scientsbank,52,attacked,incorrect,incorrect,0.5996860854098655,0.012532511497261888,0.002000606688625911,0.002949190751138554,0.024905575070448157,0.020638138477662007,0.027854765821586712
scientsbank,53,attacked,incorrect,incorrect,0.5921330175361447,0.008629704762397635,0.003348175657861122,0.003243537702945448,0.02859244063042815,0.0208473207711447,0.0318359783333736
scientsbank,54,attacked,incorrect,incorrect,0.6227520854671913,0.004681272460819999,0.004773286472933071,0.004922034513240215,0.04281130697262994,0.015996135411491252,0.047733341485870155
scientsbank,55,attacked,incorrect,incorrect,0.6449300516935532,0.0068604630312130216,0.0017987566929875477,0.0013249105402412089,0.02472435575778181,0.01846868102713213,0.026049266298023017
scientsbank,56,attacked,incorrect,incorrect,0.6213332083252973,0.007924466432427307,0.002693344143038383,0.0042915393633132905,0.028940867431238342,0.019752538819218988,0.03323240679455163
scientsbank,57,attacked,correct,correct,0.6334890342753492,0.008739688675068004,0.0025575048881401005,0.002855951857219543,0.02834056226314193,0.01592478755585617,0.031196514120361476
scientsbank,58,attacked,incorrect,incorrect,0.668181268900865,0.012507707271586748,0.005291253298501071,0.0019648765234938576,0.01674380308001771,0.01480914444444874,0.018708679603511566
scientsbank,59,attacked,incorrect,incorrect,0.5909234546005024,0.007587792223960597,0.0029056939788940344,0.0031307100448299294,0.03805020485044382,0.01606122079099067,0.04118091489527374
scientsbank,60,attacked,correct,correct,0.6078076088972113,0.008737555717966057,0.0034994739063360833,0.003430491711470035,0.033911074133631224,0.018041350230987418,0.03734156584510126
