dataset,sample_idx,type,verification,pred,instruction,question,solution,student,suffix,markup,student_suffix
scientsbank,94,clean,correct,incorrect,0.6321754322282921,0.010457509808005151,0.004555247395036306,0.017318696531567198,0.0,0.02876677753187992,0.017318696531567198
scientsbank,95,clean,incorrect,incorrect,0.6197516858904561,0.013121352130210364,0.004739873797488838,0.019143753338485562,0.0,0.02757189289923514,0.019143753338485562
scientsbank,96,clean,incorrect,incorrect,0.6725690227101749,0.014369121787916007,0.005770848044474864,0.008615057250021405,0.0,0.02184855460865382,0.008615057250021405
scientsbank,97,clean,incorrect,incorrect,0.610828866847819,0.009615327229518878,0.0047712892760814534,0.013375755178673683,0.0,0.028255538659083222,0.013375755178673683
scientsbank,98,clean,incorrect,incorrect,0.632011244046601,0.009596088936100478,0.005664914043674333,0.01246119057911975,0.0,0.025010068899808953,0.01246119057911975
scientsbank,99,clean,incorrect,incorrect,0.6243803806651241,0.00818554034758811,0.0040602878708274346,0.016172365429968662,0.0,0.037664185651647246,0.016172365429968662
scientsbank,100,clean,correct,correct,0.6107028890133213,0.007995373485100548,0.005684263020735644,0.022145438338968076,0.0,0.0368403603667218,0.022145438338968076
scientsbank,101,clean,incorrect,incorrect,0.6237206525123177,0.009277964770948565,0.004278967103192912,0.010602978706831318,0.0,0.02664602905592727,0.010602978706831318
scientsbank,102,clean,correct,incorrect,0.6371594735376888,0.0074829910912350035,0.005231092301892562,0.016963542149158288,0.0,0.026062584973100336,0.016963542149158288
scientsbank,103,clean,incorrect,contradictory,0.6416222032858228,0.00841993545435784,0.005126007849139881,0.01903455036758048,0.0,0.02835144177469176,0.01903455036758048
scientsbank,104,clean,incorrect,incorrect,0.6528941546278746,0.011574624138903587,0.003641426690807505,0.010357401987377408,0.0,0.029231429823758485,0.010357401987377408
scientsbank,105,clean,incorrect,incorrect,0.6050975732838135,0.012393954505800435,0.007915332857123706,0.01480147744874145,0.0,0.03859551114710707,0.01480147744874145
scientsbank,106,clean,incorrect,incorrect,0.5911837549590887,0.012180850962472895,0.004885488401163123,0.017995632572018735,0.0,0.031722923661474785,0.017995632572018735
scientsbank,107,clean,incorrect,correct,0.612735579718167,0.007682617396871354,0.0040227863227532195,0.012648395284069682,0.0,0.03153984756118206,0.012648395284069682
scientsbank,108,clean,correct,correct,0.6569371302319067,0.007291252892102411,0.004486374097502205,0.009528354051956487,0.0,0.021850011776493344,0.009528354051956487
scientsbank,109,clean,incorrect,contradictory,0.6398903080538313,0.007541127781113896,0.0037569878598727366,0.01749164374470989,0.0,0.02829149524198828,0.01749164374470989
scientsbank,110,clean,incorrect,contradictory,0.6261135873789961,0.015801830103671775,0.006748313390582962,0.012424785391302049,0.0,0.030564152699407234,0.012424785391302049
scientsbank,111,clean,incorrect,incorrect,0.6356930657496769,0.010003525470218419,0.003679316505235855,0.016606100246681584,0.0,0.026673524678336235,0.016606100246681584
scientsbank,112,clean,correct,correct,0.6588967884622988,0.017372730423121367,0.0038075502333224467,0.007220430649455863,0.0,0.021351756345520844,0.007220430649455863
scientsbank,113,clean,correct,incorrect,0.6456073096148919,0.008037146408761095,0.002171678831105573,0.01143069315237443,0.0,0.024321274229926734,0.01143069315237443
scientsbank,114,clean,correct,incorrect,0.6446592831150931,0.010785433766006314,0.004013060143670147,0.010302674374001166,0.0,0.024504069575414452,0.010302674374001166
scientsbank,115,clean,incorrect,incorrect,0.6265878819631079,0.010068616911212216,0.00540907057578256,0.013797160181310105,0.0,0.028800045643951513,0.013797160181310105
scientsbank,116,clean,correct,incorrect,0.6631757245549108,0.011158640593350696,0.0037612700080717626,0.01532207094013189,0.0,0.022250651071412254,0.01532207094013189
scientsbank,117,clean,incorrect,incorrect,0.6105176518926978,0.015110963049358815,0.0033714519480460637,0.016345508723077478,0.0,0.03867368730558201,0.016345508723077478
scientsbank,118,clean,incorrect,incorrect,0.6348146378712028,0.021871076032504277,0.007146996548982784,0.014104660780293873,0.0,0.02845189613152651,0.014104660780293873
scientsbank,119,clean,incorrect,correct,0.633494895328452,0.006876888231946497,0.002792005163872752,0.019523029268311315,0.0,0.029654073997685423,0.019523029268311315
scientsbank,120,clean,correct,correct,0.6206047443342643,0.008098866817070671,0.005731160753285982,0.020894021953704607,0.0,0.040398671603582306,0.020894021953704607
scientsbank,121,clean,correct,correct,0.6063729290310556,0.009700047093342011,0.0036214081929527527,0.01333816140027306,0.0,0.038261774185724615,0.01333816140027306
scientsbank,122,clean,incorrect,contradictory,0.6277467789521258,0.013544747363676215,0.004406913855815573,0.0194589407126006,0.0,0.02418798319293678,0.0194589407126006
scientsbank,123,clean,correct,correct,0.6726610464442085,0.01828276124694817,0.006158826304514457,0.01371070594051716,0.0,0.020657822259793422,0.01371070594051716
scientsbank,124,clean,correct,incorrect,0.6279665431372408,0.0069969301583722165,0.008047448574288334,0.025613549013518443,0.0,0.029063069484690274,0.025613549013518443
scientsbank,125,clean,incorrect,contradictory,0.5756375796692326,0.010789707745858431,0.004397538034515725,0.027030073263782557,0.0,0.03983539876819451,0.027030073263782557
scientsbank,126,clean,correct,incorrect,0.6445771041154275,0.008870532400262207,0.00273202301813031,0.013833582539007145,0.0,0.02408590162809231,0.013833582539007145
scientsbank,127,clean,correct,incorrect,0.6701764715181048,0.015484348953509908,0.0060957790537342306,0.006369880030863949,0.0,0.021806865289957972,0.006369880030863949
scientsbank,128,clean,incorrect,incorrect,0.6495032613751495,0.008142187433319334,0.004944288923116206,0.016719541002315368,0.0,0.025132752958731595,0.016719541002315368
scientsbank,129,clean,correct,incorrect,0.5892873862919735,0.012535649280750375,0.007107237768775059,0.02466696892055608,0.0,0.03851049108469234,0.02466696892055608
scientsbank,130,clean,correct,incorrect,0.605237628962837,0.008811646735688943,0.0043539198837170825,0.0171347198233203,0.0,0.0357946495093299,0.0171347198233203
scientsbank,131,clean,incorrect,contradictory,0.6642761737961952,0.008858781781136265,0.0036314094357144354,0.01070134250487817,0.0,0.02376505864739965,0.01070134250487817
scientsbank,132,clean,incorrect,incorrect,0.6524574891572522,0.010353198127108196,0.0026434608915480062,0.008499014771700402,0.0,0.025698648076594197,0.008499014771700402
scientsbank,133,clean,incorrect,incorrect,0.6171201036021116,0.011262476809753523,0.003483503066053315,0.018633322466992522,0.0,0.034430476375179306,0.018633322466992522
scientsbank,134,clean,incorrect,contradictory,0.6684450562252114,0.013278082626705719,0.0033735424457126397,0.012977845859217223,0.0,0.02203743824540324,0.012977845859217223
scientsbank,135,clean,correct,incorrect,0.677642595993189,0.010488400249931829,0.0018452375716537588,0.009251592525243279,0.0,0.020556550058151938,0.009251592525243279
scientsbank,136,clean,incorrect,incorrect,0.6041623470228005,0.009419819640564922,0.0039613486135413895,0.01519867283860063,0.0,0.03166028766780336,0.01519867283860063
scientsbank,137,clean,correct,incorrect,0.6181787501234747,0.016027551949147876,0.0029870124319410956,0.014616727076020625,0.0,0.023636856513126726,0.014616727076020625
scientsbank,138,clean,incorrect,contradictory,0.5454359139560984,0.014581304409848615,0.007404779616659467,0.022913946739309205,0.0,0.04048664715243911,0.022913946739309205
scientsbank,139,clean,correct,incorrect,0.6296824965321903,0.007874034516371196,0.0037224355459343707,0.015756411559739107,0.0,0.033865892448380314,0.015756411559739107
scientsbank,140,clean,correct,incorrect,0.6694370828252851,0.0060310722042694305,0.007073080544392979,0.015290902645541409,0.0,0.025368064717392377,0.015290902645541409
scientsbank,141,clean,incorrect,incorrect,0.6630116137008675,0.008380608088933915,0.003520026896835647,0.011773439535579399,0.0,0.024756903204053986,0.011773439535579399
scientsbank,142,clean,incorrect,contradictory,0.5998210264634118,0.012025516273837874,0.004244946431894327,0.014293032128915905,0.0,0.03191607120828941,0.014293032128915905
scientsbank,143,clean,incorrect,incorrect,0.6060356946812477,0.007282501266153748,0.00421391235186359,0.019029402201282544,0.0,0.03366549541977977,0.019029402201282544
scientsbank,144,clean,incorrect,incorrect,0.6105176518926978,0.015110963049358815,0.0033714519480460637,0.016345508723077478,0.0,0.03867368730558201,0.016345508723077478
scientsbank,145,clean,incorrect,contradictory,0.6730334931497404,0.004654378488179494,0.005690217095080146,0.009258609755461257,0.0,0.021602467577582975,0.009258609755461257
scientsbank,146,clean,correct,incorrect,0.6320323548035207,0.006894192176636415,0.003171789136061211,0.013224282616283207,0.0,0.030877348738546737,0.013224282616283207
scientsbank,147,clean,correct,incorrect,0.63212007633053,0.007168197110342517,0.0028155964040059017,0.013883696094259903,0.0,0.03745546583671216,0.013883696094259903
scientsbank,148,clean,incorrect,contradictory,0.6609699913237223,0.004904053164367402,0.0026281007367390274,0.012531227422779621,0.0,0.02598305408619021,0.012531227422779621
scientsbank,149,clean,correct,incorrect,0.5664368741262712,0.013887539082240457,0.0062613814521411595,0.031133867179462763,0.0,0.04705927498708605,0.031133867179462763
scientsbank,150,clean,correct,incorrect,0.5653376515816998,0.011982739533916351,0.007114121500755357,0.020255703560613156,0.0,0.0385146616755189,0.020255703560613156
scientsbank,151,clean,correct,incorrect,0.6795921435129404,0.01661521548881255,0.006100345873365871,0.010780763075886464,0.0,0.016859623814690118,0.010780763075886464
scientsbank,152,clean,incorrect,incorrect,0.651700950228948,0.01207390734594722,0.004477424220365105,0.014920290352078428,0.0,0.025855978774258558,0.014920290352078428
scientsbank,153,clean,incorrect,incorrect,0.6399082233712644,0.008132435499967764,0.004586537899753637,0.012696067815660208,0.0,0.032102369672029715,0.012696067815660208
scientsbank,154,clean,correct,correct,0.60122520758426,0.016436843090639117,0.0035952239839510173,0.018609673190812272,0.0,0.04648601711732844,0.018609673190812272
scientsbank,155,clean,incorrect,incorrect,0.6533633940845819,0.007699726363277055,0.005803806046462607,0.011205242875673848,0.0,0.02688189124032847,0.011205242875673848
scientsbank,156,clean,correct,incorrect,0.6342130968511559,0.006461067571993385,0.0033801181865931447,0.016931975613745036,0.0,0.026577931951210068,0.016931975613745036
scientsbank,157,clean,incorrect,incorrect,0.6297363264991668,0.010730117171191822,0.00568906693490579,0.014384093178768688,0.0,0.031421683326168716,0.014384093178768688
scientsbank,158,clean,incorrect,incorrect,0.6496026211557573,0.009700109077603677,0.003346247680915166,0.012739700912706833,0.0,0.022100221454442424,0.012739700912706833
scientsbank,159,clean,incorrect,incorrect,0.6068293003107661,0.010851777149006623,0.0044324537861617835,0.012022637608840632,0.0,0.033194302219618985,0.012022637608840632
scientsbank,160,clean,incorrect,incorrect,0.6319703840575757,0.008419329307220152,0.005317420869396402,0.019525546508388943,0.0,0.02708092625994733,0.019525546508388943
scientsbank,161,clean,incorrect,contradictory,0.6530091221186389,0.010247447192295728,0.0026035284994876695,0.012614735323224597,0.0,0.027127971157469396,0.012614735323224597
scientsbank,162,clean,incorrect,correct,0.6221774885138103,0.00897847052956259,0.005518915677752864,0.015509695076458292,0.0,0.03623180516695154,0.015509695076458292
scientsbank,163,clean,incorrect,incorrect,0.6489617510802371,0.008377096815491727,0.0022331780957447725,0.009643290697939892,0.0,0.034229681402723026,0.009643290697939892
scientsbank,164,clean,incorrect,correct,0.5975353281133315,0.008950140149726143,0.005522001067779073,0.02011327416886599,0.0,0.04260537378909141,0.02011327416886599
scientsbank,165,clean,correct,correct,0.5800895887711431,0.01374634601538661,0.0026808060902476435,0.01853095284589688,0.0,0.043381357486028775,0.01853095284589688
scientsbank,166,clean,correct,correct,0.6255487579510282,0.00853296874024507,0.005245325090577252,0.015543933314863626,0.0,0.036031275011994414,0.015543933314863626
scientsbank,167,clean,correct,correct,0.6410370805298188,0.005371076245868048,0.0039166529207862125,0.013413279771046234,0.0,0.02859873601418694,0.013413279771046234
scientsbank,168,clean,correct,incorrect,0.6618598628656128,0.007340751500545882,0.004385312734072286,0.013365217152414465,0.0,0.021572197374986925,0.013365217152414465
scientsbank,169,clean,correct,incorrect,0.6190430545985378,0.008175345966594737,0.004182228678481311,0.013253489484031395,0.0,0.03160293278681663,0.013253489484031395
scientsbank,170,clean,incorrect,incorrect,0.6237741662264095,0.01199340077916794,0.0029815936385433712,0.013758265685694531,0.0,0.03646989927669818,0.013758265685694531
scientsbank,171,clean,correct,incorrect,0.6235699810216179,0.012669466517875866,0.0025670160918572016,0.013291946504555365,0.0,0.026909410066365148,0.013291946504555365
scientsbank,172,clean,incorrect,incorrect,0.5760885966400061,0.01693649550312095,0.0065186767772795464,0.018810486925139796,0.0,0.038818802464048376,0.018810486925139796
scientsbank,173,clean,correct,incorrect,0.6530397640561681,0.009698114936346452,0.003355666763251165,0.011351197300711175,0.0,0.02393613761565597,0.011351197300711175
scientsbank,174,clean,incorrect,incorrect,0.6543901761586673,0.011404224148441054,0.00569196978899602,0.009103715217517565,0.0,0.0258420654680335,0.009103715217517565
scientsbank,175,clean,correct,incorrect,0.6372765038936045,0.008283871172747771,0.0037688364839033473,0.018765635240049254,0.0,0.02635376882011991,0.018765635240049254
scientsbank,176,clean,incorrect,incorrect,0.6405634961637877,0.008490872578316848,0.004200352167991232,0.01326728970839025,0.0,0.024507668749493547,0.01326728970839025
scientsbank,177,clean,incorrect,incorrect,0.6483555317732717,0.010296105254037206,0.004052539387094607,0.015472811235195057,0.0,0.03574410417690987,0.015472811235195057
