dataset,sample_idx,type,verification,pred,instruction,question,solution,student,suffix,markup,student_suffix
scientsbank,45,clean,incorrect,incorrect,0.6537892094436166,0.007812952248558089,0.0021211855698133743,0.008509479137210505,0.0,0.03216552668501931,0.008509479137210505
scientsbank,46,clean,correct,correct,0.6395370687137254,0.01117089997812985,0.003295769722087089,0.009863008999161883,0.0,0.027078962678278654,0.009863008999161883
scientsbank,47,clean,incorrect,incorrect,0.6523762916471154,0.008643979969833338,0.0040145810903178675,0.012029894947934782,0.0,0.03074518721529982,0.012029894947934782
scientsbank,48,clean,correct,correct,0.6435388639370989,0.008694150753287055,0.004049955279007607,0.009261407166334376,0.0,0.02640876498915149,0.009261407166334376
scientsbank,49,clean,incorrect,incorrect,0.6539368571067032,0.009981552501566258,0.0022215087808640267,0.011658219052764941,0.0,0.02271838537189678,0.011658219052764941
scientsbank,50,clean,incorrect,incorrect,0.64799971013882,0.006987051215832151,0.005085822129217798,0.011707144463266452,0.0,0.02574845935141651,0.011707144463266452
scientsbank,51,clean,correct,incorrect,0.6383909467232624,0.00955188277531986,0.004527759957966657,0.012914025239693446,0.0,0.024352325516672272,0.012914025239693446
scientsbank,52,clean,incorrect,incorrect,0.621935147229198,0.00757393336120917,0.006274144677970158,0.01857194401131701,0.0,0.027190894152443638,0.01857194401131701
scientsbank,53,clean,incorrect,incorrect,0.6232790394050034,0.01145714765427674,0.005053037837442501,0.016623291835454967,0.0,0.032635713966345674,0.016623291835454967
scientsbank,54,clean,incorrect,incorrect,0.5481449758260452,0.013498102596205907,0.00494998728313577,0.01692563999778423,0.0,0.05489396756038128,0.01692563999778423
scientsbank,55,clean,incorrect,correct,0.6272020759053564,0.005768205271999419,0.0034153345038078573,0.011532595593422118,0.0,0.026353678583976182,0.011532595593422118
scientsbank,56,clean,incorrect,incorrect,0.670742229210823,0.003412564535335454,0.002644165416890788,0.016579399871587838,0.0,0.01969542694660216,0.016579399871587838
scientsbank,57,clean,correct,correct,0.6517306072518697,0.0074463483853562515,0.0029168214151762324,0.009046793876118793,0.0,0.025154430200314683,0.009046793876118793
scientsbank,58,clean,incorrect,incorrect,0.639856993509888,0.006316340547542957,0.003203833727086231,0.015066316627881543,0.0,0.030445481562546145,0.015066316627881543
scientsbank,59,clean,incorrect,incorrect,0.6474804307445498,0.010777064127124456,0.0031635374811796744,0.011029772214292055,0.0,0.02323260031325329,0.011029772214292055
scientsbank,60,clean,correct,correct,0.640684132872403,0.010309817519222381,0.003591024478954364,0.01608961954781079,0.0,0.021745098898403682,0.01608961954781079
scientsbank,61,clean,correct,correct,0.6302855154088974,0.010593704702608491,0.004246748469385897,0.012157381778006338,0.0,0.026978191215692202,0.012157381778006338
scientsbank,62,clean,incorrect,incorrect,0.6396938246898819,0.009628313155682374,0.0035242378865335895,0.01148234803301687,0.0,0.02648702895911515,0.01148234803301687
scientsbank,63,clean,incorrect,incorrect,0.6431935268102698,0.014056059583202982,0.003538892138242538,0.00976381056832985,0.0,0.020251149185422437,0.00976381056832985
scientsbank,64,clean,incorrect,correct,0.6504607223275227,0.012927665597747596,0.003711788616686885,0.009265852650330137,0.0,0.026594565812011202,0.009265852650330137
scientsbank,65,clean,incorrect,incorrect,0.6391942083073787,0.010004227247426438,0.0034406968335108945,0.01344850093674873,0.0,0.028004396432706316,0.01344850093674873
scientsbank,66,clean,incorrect,incorrect,0.6402541519928655,0.0099365977476545,0.003745871584048931,0.014496706406270364,0.0,0.025468783182944175,0.014496706406270364
scientsbank,67,clean,correct,correct,0.6264944896923051,0.011028363878073126,0.0028175887824776398,0.010108797121090873,0.0,0.03366038709302108,0.010108797121090873
scientsbank,68,clean,correct,incorrect,0.6130710919527393,0.00893729107572272,0.004162508654769616,0.018418719615244307,0.0,0.035297463501068355,0.018418719615244307
scientsbank,69,clean,incorrect,incorrect,0.640740767938576,0.010374634194918965,0.0025485831118517415,0.012983636302956847,0.0,0.029941075359025855,0.012983636302956847
scientsbank,70,clean,incorrect,incorrect,0.6178290315738095,0.014879665479749124,0.004434187490242137,0.017426047086853785,0.0,0.030803426047205987,0.017426047086853785
scientsbank,71,clean,incorrect,incorrect,0.613750450100514,0.018349211771711164,0.007752270394541167,0.02172822636157862,0.0,0.032581857545614254,0.02172822636157862
scientsbank,72,clean,incorrect,incorrect,0.6399003060094064,0.011447442622043554,0.0034484502489010092,0.010919774390819908,0.0,0.027144856856872138,0.010919774390819908
scientsbank,73,clean,incorrect,incorrect,0.6181780026803898,0.006619894978323182,0.003217421579522204,0.021420225019196742,0.0,0.035239971192964216,0.021420225019196742
scientsbank,74,clean,correct,incorrect,0.609840710144081,0.016989044605109225,0.008160569109935243,0.014179303540989674,0.0,0.031233796409127653,0.014179303540989674
scientsbank,75,clean,incorrect,incorrect,0.6506998929194765,0.007736645448815008,0.0037660910401811124,0.011542625954570437,0.0,0.02600315437294835,0.011542625954570437
scientsbank,76,clean,correct,incorrect,0.6299627484392665,0.010352783683989094,0.004765913050313576,0.012447398658395952,0.0,0.027547396663467835,0.012447398658395952
scientsbank,77,clean,correct,incorrect,0.6125699245838849,0.01335927968367636,0.002224381504787414,0.012799012996256427,0.0,0.03229500657100698,0.012799012996256427
scientsbank,78,clean,incorrect,incorrect,0.6179735119226667,0.012507018669661299,0.005318313380258153,0.012568670759458254,0.0,0.03254370912341113,0.012568670759458254
scientsbank,79,clean,incorrect,correct,0.6520356571777532,0.01175719038554616,0.003210728675891195,0.010531180529891701,0.0,0.02318498365980138,0.010531180529891701
scientsbank,80,clean,incorrect,incorrect,0.6668370856938457,0.005024875610018587,0.005060788884590962,0.010270480648472038,0.0,0.022266707487691054,0.010270480648472038
scientsbank,81,clean,correct,correct,0.6154351328692936,0.008684749887475564,0.006391233193419967,0.013785143465605016,0.0,0.02521451951158533,0.013785143465605016
scientsbank,82,clean,correct,correct,0.6279375839030649,0.008662119450313506,0.0033502441889291276,0.012545676320277034,0.0,0.03358720997253639,0.012545676320277034
scientsbank,83,clean,incorrect,incorrect,0.5890692490832654,0.01890639677670422,0.004573643692722531,0.012967956060879627,0.0,0.028840993695741703,0.012967956060879627
scientsbank,84,clean,incorrect,incorrect,0.6079487858224167,0.008577121572590008,0.004185751242915462,0.014202622956926238,0.0,0.029308767897168915,0.014202622956926238
scientsbank,85,clean,correct,correct,0.6207686619013483,0.007103408959717339,0.0023518728500654955,0.014968600627003014,0.0,0.025209470853965694,0.014968600627003014
scientsbank,86,clean,correct,incorrect,0.5782431164760599,0.017919900752695173,0.006152144908841855,0.012976291686979644,0.0,0.031420202417006084,0.012976291686979644
scientsbank,87,clean,correct,correct,0.6173446966970328,0.011595969613306887,0.004032976064690378,0.010463447693963247,0.0,0.0316013112362886,0.010463447693963247
scientsbank,88,clean,incorrect,incorrect,0.6640172592828322,0.006060875600504453,0.006425253076014793,0.01383298992107579,0.0,0.023075968292005623,0.01383298992107579
scientsbank,89,clean,correct,correct,0.6214708124566283,0.006556446324101006,0.006941614902687135,0.01719339145104516,0.0,0.030889757292550907,0.01719339145104516
scientsbank,90,clean,correct,correct,0.6451882979234793,0.012803514934351404,0.002048708810869692,0.008147218536660181,0.0,0.02712247620386697,0.008147218536660181
scientsbank,91,clean,incorrect,correct,0.6268966089837458,0.009112657099528203,0.0032505383912670013,0.01125252340195859,0.0,0.03041840675732708,0.01125252340195859
scientsbank,92,clean,correct,incorrect,0.6570146596500505,0.010040611932126008,0.001790721507738965,0.00855481462823922,0.0,0.019572400608381335,0.00855481462823922
scientsbank,93,clean,incorrect,incorrect,0.6677443722328856,0.009413495447432783,0.0035208766479139426,0.011154106735779863,0.0,0.02063821739112055,0.011154106735779863
scientsbank,94,clean,correct,correct,0.6428615096832739,0.010557417022641851,0.004231452389790462,0.011108830586424938,0.0,0.024885308156818185,0.011108830586424938
scientsbank,95,clean,incorrect,incorrect,0.63754300924216,0.011492867471865561,0.003559241602429254,0.013160605946569509,0.0,0.02856553796523382,0.013160605946569509
scientsbank,96,clean,incorrect,incorrect,0.6783032195477615,0.012802491118933869,0.005720952652241842,0.008163470122980935,0.0,0.01990899282024993,0.008163470122980935
scientsbank,97,clean,incorrect,incorrect,0.6135051661742573,0.008947387003303936,0.004179546677847237,0.01206092295983646,0.0,0.025223461491637227,0.01206092295983646
scientsbank,98,clean,incorrect,incorrect,0.6380812970734806,0.008837005886178955,0.005460023788505143,0.011116221798765246,0.0,0.02355614344335279,0.011116221798765246
scientsbank,99,clean,correct,correct,0.580044269000236,0.01463279553089584,0.0028532239016804723,0.02055199417971916,0.0,0.040687793772241035,0.02055199417971916
scientsbank,100,clean,incorrect,correct,0.6063405836424497,0.00814106342372625,0.005866670228729772,0.02255358420275899,0.0,0.03015031985815992,0.02255358420275899
scientsbank,101,clean,incorrect,incorrect,0.6302233029644174,0.008429121487771184,0.0041744951967993636,0.009678705263654587,0.0,0.025675282289494016,0.009678705263654587
scientsbank,102,clean,incorrect,incorrect,0.6750737361901773,0.00925363271525284,0.002932289957603925,0.007532446425835226,0.0,0.019247069914323754,0.007532446425835226
scientsbank,103,clean,incorrect,incorrect,0.6308028310450274,0.008913964163863069,0.005597642841374729,0.020922063165671485,0.0,0.02778274244980836,0.020922063165671485
scientsbank,104,clean,correct,correct,0.6379933408782997,0.009846458314070387,0.004144497082674892,0.010496404897293274,0.0,0.030650112556195038,0.010496404897293274
scientsbank,105,clean,incorrect,incorrect,0.6112371716994482,0.009367448682029794,0.007075710098049126,0.01423915137251611,0.0,0.03832708089768065,0.01423915137251611
scientsbank,106,clean,incorrect,incorrect,0.5998705253696566,0.01079506881220877,0.004440220660885363,0.015236154187819378,0.0,0.028151771866071075,0.015236154187819378
scientsbank,107,clean,incorrect,correct,0.6220745415233792,0.0072483500589215115,0.0038441253944774957,0.010684863753275046,0.0,0.029473378754230138,0.010684863753275046
scientsbank,108,clean,correct,correct,0.6595123402697487,0.007317391482414464,0.004562877112885895,0.008883604364858706,0.0,0.020502976783583576,0.008883604364858706
scientsbank,109,clean,correct,incorrect,0.6094906691414562,0.007766917982890556,0.004101998297875997,0.015571552197803018,0.0,0.0339465185023481,0.015571552197803018
scientsbank,110,clean,correct,correct,0.6427597215819691,0.008516742036627134,0.004074549589878202,0.0162505762277938,0.0,0.03299261285492775,0.0162505762277938
scientsbank,111,clean,incorrect,incorrect,0.630156441069645,0.00965739464143067,0.004009971060946483,0.015441153424414942,0.0,0.026252630321973933,0.015441153424414942
scientsbank,112,clean,correct,correct,0.6583129740364697,0.018518969092034994,0.0039008866014596673,0.007191471374852464,0.0,0.02091509254833037,0.007191471374852464
scientsbank,113,clean,correct,incorrect,0.6445132564945343,0.008632318812223807,0.002244471981176549,0.011655244481808633,0.0,0.023130378485136268,0.011655244481808633
scientsbank,114,clean,correct,incorrect,0.6491604890559883,0.010823286100187993,0.004210415003433188,0.009830866088465144,0.0,0.02257203519146426,0.009830866088465144
scientsbank,115,clean,incorrect,incorrect,0.6163332974110238,0.011333066779672555,0.0058886779838716475,0.014320167117055402,0.0,0.029471262216947663,0.014320167117055402
scientsbank,116,clean,correct,correct,0.6525745156442803,0.009747682378623014,0.003407038716560828,0.010700582826479654,0.0,0.02380859370100131,0.010700582826479654
scientsbank,117,clean,correct,correct,0.6080928701530071,0.009368132661104702,0.003672955989814802,0.01267597125838736,0.0,0.03610823543555053,0.01267597125838736
scientsbank,118,clean,incorrect,incorrect,0.6391167969620186,0.021659361861096713,0.006288001778215636,0.01248867515573478,0.0,0.02706181023000162,0.01248867515573478
scientsbank,119,clean,incorrect,incorrect,0.6029498307168506,0.007027697900062748,0.005644825241045115,0.016030656058253986,0.0,0.03596230826756598,0.016030656058253986
scientsbank,120,clean,incorrect,incorrect,0.5853884391956093,0.011073741249954082,0.006787423666043514,0.02198172646932689,0.0,0.03424862535320651,0.02198172646932689
scientsbank,121,clean,correct,incorrect,0.6775309176885721,0.008765025030912553,0.0020902241898088634,0.009553481581585303,0.0,0.016913779011418224,0.009553481581585303
scientsbank,122,clean,incorrect,incorrect,0.6451593167697793,0.007774047397866404,0.0021512532634867057,0.009014866356250447,0.0,0.030775217266928997,0.009014866356250447
scientsbank,123,clean,incorrect,incorrect,0.579652459318511,0.012573644943693478,0.0025692324663947517,0.012620791062991762,0.0,0.03310596621693621,0.012620791062991762
scientsbank,124,clean,correct,incorrect,0.6255887179360928,0.006358374802077598,0.007807784049495031,0.023878921743732063,0.0,0.026861874812295645,0.023878921743732063
scientsbank,125,clean,incorrect,incorrect,0.6742633174724727,0.008552618890202405,0.0037126224423292852,0.008944825447513287,0.0,0.019322425537467113,0.008944825447513287
scientsbank,126,clean,correct,incorrect,0.6489650346989324,0.008449268139900032,0.002694830873949558,0.01278712226595896,0.0,0.022356621351548825,0.01278712226595896
scientsbank,127,clean,correct,incorrect,0.672431821049398,0.014843176104913619,0.006349113193446242,0.006189450468874313,0.0,0.020184899216409105,0.006189450468874313
scientsbank,128,clean,incorrect,incorrect,0.6565817522576738,0.01166332594463135,0.007827940104780141,0.012653487022621002,0.0,0.02841605125405222,0.012653487022621002
scientsbank,129,clean,correct,incorrect,0.5847092292317434,0.012236652484472069,0.007220199814915294,0.02351108871346451,0.0,0.03854589660027458,0.02351108871346451
scientsbank,130,clean,correct,incorrect,0.6142240153887009,0.00819748832718544,0.0039993959964682154,0.014609387494300274,0.0,0.03278352647313263,0.014609387494300274
scientsbank,131,clean,incorrect,incorrect,0.6682966280608935,0.008461695230688468,0.0036232684321603637,0.009531196964420263,0.0,0.02241870479495665,0.009531196964420263
scientsbank,132,clean,incorrect,incorrect,0.6437490881428067,0.011016159048524009,0.0029191354756107008,0.009408249622333867,0.0,0.025245752034824046,0.009408249622333867
scientsbank,133,clean,incorrect,incorrect,0.6727682981166696,0.013928056985590931,0.006205772937577523,0.007036076928693243,0.0,0.019477926086498263,0.007036076928693243
scientsbank,134,clean,incorrect,incorrect,0.659078674060452,0.012736394455149755,0.0034451342685760094,0.01233423267466727,0.0,0.022839547044733705,0.01233423267466727
scientsbank,135,clean,correct,incorrect,0.6179244951326955,0.010481059662067468,0.003500201957648367,0.01522506806312425,0.0,0.03261642837571107,0.01522506806312425
scientsbank,136,clean,incorrect,incorrect,0.6162265178458372,0.008495780377737102,0.0037833051838122634,0.01365385599285702,0.0,0.029083904875772466,0.01365385599285702
scientsbank,137,clean,correct,incorrect,0.6163380552028657,0.015491051406861082,0.003105358897619037,0.013582370868959878,0.0,0.022387559787377515,0.013582370868959878
scientsbank,138,clean,incorrect,incorrect,0.6073077776017081,0.01220953172237357,0.0047779045963474405,0.015769862811527854,0.0,0.03292926268673059,0.015769862811527854
scientsbank,139,clean,correct,incorrect,0.6251347623499796,0.007601071090948716,0.004055480452960277,0.016039502791172184,0.0,0.03190709236914853,0.016039502791172184
scientsbank,140,clean,incorrect,incorrect,0.6669071425505197,0.011854347704550816,0.0027819945899773056,0.01071597214147317,0.0,0.02123189502081554,0.01071597214147317
scientsbank,141,clean,incorrect,incorrect,0.6677081102784526,0.0075788400600813564,0.003418957346990373,0.010248751002142164,0.0,0.02216565892138512,0.010248751002142164
scientsbank,142,clean,incorrect,incorrect,0.6010001740913283,0.011374942255727919,0.003993290765067187,0.013307624752263263,0.0,0.030715563137669214,0.013307624752263263
scientsbank,143,clean,incorrect,incorrect,0.6080724183759926,0.010131799012197332,0.0034273883113110407,0.012911420479713236,0.0,0.03459848256320672,0.012911420479713236
scientsbank,144,clean,incorrect,incorrect,0.6163507525044194,0.014633306793146115,0.0033843811217034478,0.014933480249243031,0.0,0.03681809452754548,0.014933480249243031
scientsbank,145,clean,incorrect,incorrect,0.5863014783676287,0.010480517867889373,0.00406118578501598,0.025962240238982963,0.0,0.03677364660143986,0.025962240238982963
scientsbank,146,clean,correct,incorrect,0.6353776257964202,0.006594679818813998,0.0032553420297637783,0.013104768163736687,0.0,0.028365546625413032,0.013104768163736687
scientsbank,147,clean,correct,incorrect,0.6332201654064377,0.007873485334082258,0.0038830435400278363,0.017871069470023628,0.0,0.025706846083803216,0.017871069470023628
scientsbank,148,clean,correct,incorrect,0.6553193647188893,0.007947062012861241,0.0038045409348356767,0.012411355441596501,0.0,0.025185002715103176,0.012411355441596501
scientsbank,149,clean,correct,incorrect,0.5697154858401193,0.013882482388204453,0.006445719092345053,0.028350679287646768,0.0,0.046941038648400615,0.028350679287646768
scientsbank,150,clean,incorrect,incorrect,0.6154209998169253,0.008929232834749829,0.006326253630229872,0.017850705738832847,0.0,0.03323637996369188,0.017850705738832847
scientsbank,151,clean,correct,incorrect,0.6810244421682538,0.015776155878355295,0.006230219119940148,0.010924680901714067,0.0,0.015529685146769591,0.010924680901714067
scientsbank,152,clean,incorrect,incorrect,0.6622294675468204,0.012871456986070635,0.002790135188693071,0.00935092926526321,0.0,0.023848774577530124,0.00935092926526321
scientsbank,153,clean,incorrect,incorrect,0.6488556967637459,0.007503981011712671,0.004259663134097617,0.011375973377433693,0.0,0.02951335470586055,0.011375973377433693
scientsbank,154,clean,correct,correct,0.6041820890213933,0.016543997198925124,0.0038270887104303484,0.01758119439419781,0.0,0.04519790815242885,0.01758119439419781
scientsbank,155,clean,incorrect,incorrect,0.6513511858045913,0.007779221179673994,0.00630010037146807,0.011193604567906764,0.0,0.027620433982395002,0.011193604567906764
scientsbank,156,clean,correct,incorrect,0.639937026826155,0.005913520614479958,0.0035987053859341048,0.01561973020433514,0.0,0.02554673315489941,0.01561973020433514
scientsbank,157,clean,incorrect,incorrect,0.63151050919369,0.009762638295245653,0.00540670055496272,0.013016731780841239,0.0,0.02952787539229905,0.013016731780841239
scientsbank,158,clean,incorrect,incorrect,0.6506602456841826,0.008592945154854715,0.0031732189645392542,0.011589933653958188,0.0,0.020235515987993013,0.011589933653958188
scientsbank,159,clean,incorrect,incorrect,0.6067780976073299,0.011124704678862549,0.004633887076556769,0.011737399308411917,0.0,0.03389531897843832,0.011737399308411917
scientsbank,160,clean,correct,incorrect,0.6400514027881546,0.008911185826070436,0.003567555058764893,0.014072958095049545,0.0,0.028107705606077775,0.014072958095049545
scientsbank,161,clean,incorrect,incorrect,0.6590889363070023,0.008968318998203856,0.0024433470659326927,0.010257002147169333,0.0,0.023243990358246286,0.010257002147169333
scientsbank,162,clean,incorrect,incorrect,0.6228101513843927,0.010441821934522972,0.0037809860440862044,0.01403529450107798,0.0,0.03120986225646873,0.01403529450107798
scientsbank,163,clean,incorrect,incorrect,0.6537892094436166,0.007812952248558089,0.0021211855698133743,0.008509479137210505,0.0,0.03216552668501931,0.008509479137210505
scientsbank,164,clean,incorrect,incorrect,0.6678651647695347,0.006374478017077412,0.003154075914411875,0.016598859929836327,0.0,0.021747825802475237,0.016598859929836327
scientsbank,165,clean,correct,correct,0.5846772312969933,0.01339744702531853,0.002772742209918298,0.0170148150496985,0.0,0.03904387927846359,0.0170148150496985
scientsbank,166,clean,correct,correct,0.6197694379505638,0.0079194272766152,0.005456684355037663,0.014995410321101408,0.0,0.03302188885337517,0.014995410321101408
scientsbank,167,clean,incorrect,incorrect,0.6524476956756085,0.012903206965095048,0.003430230460004251,0.007388518776554315,0.0,0.021955763592073636,0.007388518776554315
scientsbank,168,clean,incorrect,incorrect,0.632749281492816,0.01145533211127724,0.0032545295884809753,0.011589230783977621,0.0,0.026322014221837057,0.011589230783977621
scientsbank,169,clean,correct,incorrect,0.6246962075441328,0.007633748625473855,0.003910055064907717,0.011441035519959565,0.0,0.028703819998990375,0.011441035519959565
scientsbank,170,clean,incorrect,incorrect,0.6293750406385183,0.01103827242367019,0.002769957236784951,0.01224723289380344,0.0,0.03229753897610816,0.01224723289380344
scientsbank,171,clean,incorrect,incorrect,0.5880403920335239,0.010591623362114031,0.0043399020124793635,0.012923390919165093,0.0,0.04501062952955965,0.012923390919165093
scientsbank,172,clean,incorrect,incorrect,0.6388909243346287,0.007467766750937107,0.0041808553159980244,0.010325293690932385,0.0,0.024675216016531363,0.010325293690932385
scientsbank,173,clean,incorrect,incorrect,0.6250310165047135,0.010478036739273295,0.0032984160785746687,0.012608253858381678,0.0,0.03180666581334035,0.012608253858381678
scientsbank,174,clean,incorrect,incorrect,0.6582402917332641,0.011018474185939047,0.005386512763121589,0.00830279586656347,0.0,0.024181344339483404,0.00830279586656347
scientsbank,175,clean,incorrect,correct,0.605744351152941,0.010996462780446851,0.007539778083582553,0.013951115103966806,0.0,0.035667887119200284,0.013951115103966806
scientsbank,176,clean,incorrect,incorrect,0.6470765680482135,0.008554108467958338,0.004103655302030607,0.013396739383554854,0.0,0.021484270973329285,0.013396739383554854
scientsbank,177,clean,incorrect,incorrect,0.6546379079030773,0.010184856864959175,0.003963368106377181,0.015187360138722641,0.0,0.032688984679536355,0.015187360138722641
